CustomerID,PersonID,PersonType,FirstName,MiddleName,LastName,EmailPromotion,AddressID,AddressLine1,City,StateProvinceID,PostalCode,StateProvinceCode,CountryRegionCode,IsOnlyStateProvinceFlag,StateName,StoreID,TerritoryID,AccountNumber
21902,2712,IN,Natalie,M,James,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021902
25765,2713,IN,Natalie,NULL,Watson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025765
14809,2714,IN,Max,A,Suarez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00014809
23908,2715,IN,Max,J,Sanz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00023908
25071,2716,IN,Natalie,W,Brooks,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00025071
15774,2717,IN,Natalie,NULL,Kelly,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00015774
19578,2718,IN,Max,L,Rubio,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00019578
23413,2719,IN,Max,NULL,Ortega,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023413
28554,2720,IN,Natalie,A,Sanders,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00028554
12400,2721,IN,Andy,F,Martin,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00012400
18721,2722,IN,Andy,NULL,Gomez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00018721
24295,2723,IN,Natalie,NULL,Barnes,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024295
12916,2724,IN,Natalie,J,Ross,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00012916
19273,2725,IN,Natalie,NULL,Henderson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00019273
20829,2726,IN,Andy,NULL,Diaz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00020829
18831,2727,IN,Andy,NULL,Hernandez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018831
20124,2728,IN,Natalie,V,Coleman,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020124
13312,2729,IN,Natalie,E,Jenkins,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00013312
17126,2730,IN,Natalie,NULL,Perry,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00017126
11329,2731,IN,Andy,NULL,Alvarez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011329
26607,2732,IN,Natalie,L,Powell,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026607
25538,2733,IN,Andy,NULL,Jiménez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00025538
14363,2734,IN,Natalie,NULL,Long,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00014363
23187,2735,IN,Andy,C,Munoz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023187
16123,2736,IN,Natalie,NULL,Patterson,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00016123
26344,2737,IN,Natalie,K,Hughes,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026344
17341,2738,IN,Andy,NULL,Alonso,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00017341
16732,2739,IN,Natalie,NULL,Flores,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00016732
28750,2740,IN,Andy,K,Romero,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00028750
16397,2741,IN,Andy,H,Navarro,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00016397
12798,2742,IN,Andy,NULL,Gutierrez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00012798
15082,2743,IN,Kelvin,NULL,Lal,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00015082
24102,2744,IN,Andy,R,Torres,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00024102
14126,2745,IN,Andy,L,Dominguez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00014126
26401,2746,IN,Natalie,NULL,Butler,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00026401
22673,2747,IN,Andy,NULL,Gill,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00022673
25182,2748,IN,Natalie,NULL,Simmons,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025182
15966,2749,IN,Natalie,NULL,Foster,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00015966
19620,2750,IN,Andy,NULL,Vazquez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00019620
16891,2751,IN,Natalie,NULL,Gonzales,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00016891
28095,2752,IN,Natalie,L,Bryant,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00028095
25760,2753,IN,Natalie,A,Alexander,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00025760
14923,2754,IN,Andy,NULL,Blanco,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00014923
20900,2755,IN,Natalie,M,Russell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00020900
22495,2756,IN,Andy,NULL,Serrano,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00022495
25163,2757,IN,Natalie,NULL,Griffin,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00025163
14472,2758,IN,Natalie,L,Diaz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00014472
28096,2759,IN,Alexandra,S,Stewart,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028096
12905,2760,IN,Alexandra,J,Sanchez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00012905
20457,2761,IN,Alexandra,NULL,Morris,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00020457
23445,2762,IN,Andy,NULL,Carlson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00023445
27683,2763,IN,Alexandra,C,Reed,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00027683
17397,2764,IN,Alexandra,NULL,Cook,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00017397
22485,2765,IN,Andy,NULL,Suarez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00022485
17379,2766,IN,Alexandra,M,Morgan,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00017379
26126,2767,IN,Alexandra,R,Bell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026126
24693,2768,IN,Alexandra,M,Rogers,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00024693
17565,2769,IN,Alexandra,NULL,Murphy,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00017565
26655,2770,IN,Kelvin,D,Sharma,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00026655
22551,2771,IN,Andy,M,Rubio,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00022551
13378,2772,IN,Alexandra,J,Bailey,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00013378
11222,2773,IN,Alexandra,NULL,Rivera,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011222
19482,2774,IN,Andy,A,Ortega,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00019482
19541,2775,IN,Alexandra,NULL,Cooper,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00019541
12761,2776,IN,Alexandra,NULL,Richardson,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00012761
21480,2777,IN,Alfredo,P,Martin,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00021480
18200,2778,IN,Alfredo,C,Gomez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00018200
24830,2779,IN,Alexandra,W,Cox,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00024830
20736,2780,IN,Alexandra,NULL,Howard,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00020736
21975,2781,IN,Alfredo,NULL,Ruiz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00021975
23244,2782,IN,Alexandra,E,Wagner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00023244
17988,2783,IN,Alfredo,W,Diaz,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00017988
14558,2784,IN,Marcel,NULL,Truempy,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00014558
22606,2785,IN,Alfredo,C,Hernandez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00022606
25929,2786,IN,Alexandra,NULL,Gray,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025929
23832,2787,IN,Alexandra,B,Ramirez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023832
12822,2788,IN,Alexandra,NULL,James,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00012822
25249,2789,IN,Alexandra,H,Watson,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00025249
15430,2790,IN,Alfredo,NULL,Jiménez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00015430
11437,2791,IN,Alfredo,NULL,Moreno,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00011437
22138,2792,IN,Alexandra,H,Brooks,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00022138
25911,2793,IN,Alexandra,NULL,Sanders,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00025911
18558,2794,IN,Alexandra,C,Price,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018558
24106,2795,IN,Kelvin,NULL,Shan,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00024106
23314,2796,IN,Alfredo,C,Munoz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023314
24961,2797,IN,Alexandra,NULL,Bennett,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00024961
23323,2798,IN,Alfredo,T,Alonso,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023323
28797,2799,IN,Alexandra,C,Wood,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028797
11196,2800,IN,Alfredo,NULL,Romero,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011196
22268,2801,IN,Alexandra,P,Barnes,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00022268
26623,2802,IN,Alexandra,C,Ross,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00026623
26779,2803,IN,Alexandra,J,Henderson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026779
15070,2804,IN,Alfredo,N,Navarro,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00015070
19820,2805,IN,Alexandra,A,Coleman,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019820
11632,2806,IN,Alexandra,D,Jenkins,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00011632
24724,2807,IN,Alfredo,J,Gutierrez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00024724
18750,2808,IN,Alexandra,L,Perry,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018750
18501,2809,IN,Alexandra,NULL,Powell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018501
27685,2810,IN,Alfredo,NULL,Torres,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00027685
19489,2811,IN,Alexandra,A,Patterson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00019489
28443,2812,IN,Alfredo,F,Dominguez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00028443
20440,2813,IN,Alexandra,NULL,Hughes,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020440
26165,2814,IN,Alexandra,C,Flores,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00026165
23629,2815,IN,Alfredo,M,Gill,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00023629
15498,2816,IN,Alexandra,E,Washington,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00015498
11982,2817,IN,Alexandra,NULL,Foster,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011982
17626,2818,IN,Alfredo,T,Blanco,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00017626
25796,2819,IN,Kelvin,NULL,Jai,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00025796
21258,2820,IN,Alfredo,NULL,Serrano,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00021258
23844,2821,IN,Alexandra,M,Gonzales,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023844
12598,2822,IN,Alexandra,NULL,Bryant,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00012598
24775,2823,IN,Alexandra,M,Alexander,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024775
20456,2824,IN,Alfredo,NULL,Ramos,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00020456
26288,2825,IN,Alexandra,H,Russell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026288
16178,2826,IN,Alfredo,NULL,Carlson,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00016178
16245,2827,IN,Alexandra,NULL,Griffin,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00016245
21731,2828,IN,Alexandra,J,Diaz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021731
19601,2829,IN,Alfredo,NULL,Suarez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00019601
18097,2830,IN,Sydney,NULL,Stewart,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018097
21415,2831,IN,Sydney,NULL,Sanchez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00021415
21535,2832,IN,Alfredo,NULL,Sandberg,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00021535
17929,2833,IN,Alfredo,D,Rubio,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00017929
14583,2834,IN,Sydney,NULL,Morris,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00014583
27601,2835,IN,Sydney,C,Rogers,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00027601
25958,2836,IN,Alfredo,W,Ortega,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00025958
23038,2837,IN,Sydney,NULL,Reed,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023038
13118,2838,IN,Sydney,D,Cook,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00013118
27777,2839,IN,Jarred,NULL,Martin,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00027777
17956,2840,IN,Jaime,NULL,Gomez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00017956
19812,2841,IN,Sydney,K,Morgan,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019812
17358,2842,IN,Sydney,NULL,Bell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00017358
28746,2843,IN,Juan,NULL,Ruiz,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00028746
11919,2844,IN,Warren,NULL,Andersen,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00011919
15207,2845,IN,Josue,NULL,Diaz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015207
28252,2846,IN,Sydney,T,Murphy,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028252
17236,2847,IN,Harold,K,Chandra,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00017236
18948,2848,IN,Sydney,NULL,Bailey,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018948
23736,2849,IN,Sydney,M,Rivera,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023736
28594,2850,IN,Sydney,P,Cooper,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00028594
24585,2851,IN,Harold,NULL,Patel,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00024585
21644,2852,IN,Sydney,NULL,Howard,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021644
14272,2853,IN,Sydney,NULL,Ward,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00014272
15227,2854,IN,Harold,NULL,Malhotra,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015227
19656,2855,IN,Sydney,NULL,Travers,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019656
11653,2856,IN,Sydney,NULL,Peterson,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011653
11026,2857,IN,Harold,NULL,Sai,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00011026
11735,2858,IN,Sydney,K,Gray,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011735
26700,2859,IN,Sydney,NULL,Ramirez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00026700
14104,2860,IN,Sydney,M,James,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00014104
28982,2861,IN,Sydney,NULL,Watson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028982
26707,2862,IN,Sydney,M,Brooks,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026707
23262,2863,IN,Sydney,NULL,Kelly,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023262
23667,2864,IN,Harold,NULL,Arun,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023667
23938,2865,IN,Harold,A,Madan,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00023938
27073,2866,IN,Sydney,NULL,Sanders,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00027073
18555,2867,IN,Muniraju,NULL,Pulipalyam,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018555
11014,2868,IN,Sydney,NULL,Bennett,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011014
23310,2869,IN,Sydney,NULL,Wood,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023310
19759,2870,IN,Sydney,NULL,Barnes,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019759
21366,2871,IN,Kelvin,C,Andersen,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00021366
19608,2872,IN,Harold,NULL,Prasad,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00019608
11226,2873,IN,Sydney,T,Ross,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011226
22697,2874,IN,Harold,S,Sara,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00022697
20400,2875,IN,Sydney,NULL,Henderson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020400
13516,2876,IN,Harold,A,Ray,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00013516
28484,2877,IN,Harold,F,Raman,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028484
23480,2878,IN,Sydney,M,Coleman,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023480
21303,2879,IN,Sydney,L,Jenkins,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021303
23903,2880,IN,Harold,D,Subram,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00023903
15051,2881,IN,Harold,J,McDonald,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00015051
14963,2882,IN,Sydney,C,Perry,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00014963
14886,2883,IN,Sydney,M,Powell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00014886
27921,2884,IN,Sydney,NULL,Long,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00027921
14087,2885,IN,Harold,K,Garcia,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00014087
17871,2886,IN,Sydney,M,Patterson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00017871
29359,2887,IN,Harold,C,Fernandez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00029359
26913,2888,IN,Harold,NULL,Lopez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00026913
29276,2889,IN,Sydney,G,Flores,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00029276
28924,2890,IN,Sydney,NULL,Washington,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028924
20604,2891,IN,Harold,J,Martinez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00020604
22358,2892,IN,Sydney,L,Butler,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00022358
20555,2893,IN,Kelvin,V,Raje,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00020555
11554,2894,IN,Sydney,NULL,Simmons,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00011554
21184,2895,IN,Harold,M,Rodriguez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00021184
18860,2896,IN,Sydney,J,Foster,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018860
13371,2897,IN,Sydney,B,Gonzales,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00013371
25257,2898,IN,Harold,T,Sanchez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00025257
28988,2899,IN,Harold,C,Perez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028988
12004,2900,IN,Jarrod,E,Suri,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00012004
28930,2901,IN,Jarrod,NULL,Kapoor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028930
24171,2902,IN,Jarrod,NULL,Chandra,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00024171
11412,2903,IN,Sydney,S,Bryant,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00011412
27796,2904,IN,Jarrod,E,Patel,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00027796
